Customer ID,Country,Recency,Monetary,Frequency,Is_Outlier,Segment,Cluster
13405.0,United Kingdom,117,641.36,3,False,High-Potential,3
13406.0,United Kingdom,63,568.92,2,False,High-Potential,3
13407.0,United Kingdom,214,2244.7,3,False,High-Potential,3
13410.0,United Kingdom,29,1198.9,4,False,High-Potential,3
13412.0,United Kingdom,256,487.35,1,False,At Risk,1
13413.0,United Kingdom,275,429.44,6,False,High-Potential,3
13414.0,United Kingdom,99,1103.64,3,False,High-Potential,3
13415.0,United Kingdom,108,800.67,4,False,High-Potential,3
13416.0,United Kingdom,372,228.3,1,False,At Risk,1
13417.0,United Kingdom,183,1028.66,4,False,High-Potential,3
13421.0,United Kingdom,42,2252.04,6,False,Loyalists,2
13423.0,United Kingdom,64,217.03,1,False,At Risk,1
13424.0,United Kingdom,85,572.77,1,False,At Risk,1
13425.0,United Kingdom,144,1779.42,2,False,High-Potential,3
13427.0,United Kingdom,113,423.93,3,False,High-Potential,3
13428.0,United Kingdom,150,281.51,2,False,At Risk,1
13431.0,United Kingdom,42,2047.14,6,False,Loyalists,2
13432.0,United Kingdom,207,439.1,2,False,At Risk,1
13433.0,United Kingdom,137,658.32,4,False,High-Potential,3
13434.0,United Kingdom,21,1132.6200000000001,3,False,High-Potential,3
13435.0,United Kingdom,12,665.34,2,False,Promising,0
13438.0,United Kingdom,183,46.5,1,False,At Risk,1
13439.0,United Kingdom,24,702.9,2,False,Promising,0
13440.0,United Kingdom,59,1295.25,7,False,Loyalists,2
13441.0,United Kingdom,67,424.26,1,False,Promising,0
13442.0,United Kingdom,303,419.87,3,False,High-Potential,3
13443.0,United Kingdom,84,1280.16,6,False,High-Potential,3
13444.0,United Kingdom,10,631.68,2,False,Promising,0
13445.0,United Kingdom,262,241.89999999999998,1,False,At Risk,1
13450.0,United Kingdom,10,2076.32,7,False,Loyalists,2
13452.0,United Kingdom,108,139.8,1,False,At Risk,1
13453.0,United Kingdom,38,424.71,1,False,Promising,0
13454.0,United Kingdom,277,219.87,1,False,At Risk,1
13455.0,United Kingdom,2,1847.5900000000001,5,False,Loyalists,2
13457.0,United Kingdom,324,148.22,2,False,At Risk,1
13458.0,United Kingdom,15,2312.7000000000003,2,False,High-Potential,3
13459.0,United Kingdom,260,1160.41,2,False,High-Potential,3
13461.0,United Kingdom,43,2715.0,3,False,High-Potential,3
13462.0,United Kingdom,46,1002.35,4,False,High-Potential,3
13464.0,United Kingdom,30,2422.96,5,False,Loyalists,2
13465.0,United Kingdom,82,931.12,2,False,High-Potential,3
13466.0,United Kingdom,44,705.45,4,False,High-Potential,3
13469.0,United Kingdom,289,82.4,1,False,At Risk,1
13472.0,United Kingdom,99,592.24,2,False,High-Potential,3
13473.0,United Kingdom,210,2235.12,6,False,High-Potential,3
13474.0,United Kingdom,79,434.2,2,False,High-Potential,3
13476.0,United Kingdom,42,823.0,3,False,High-Potential,3
13477.0,United Kingdom,91,1379.5900000000001,5,False,High-Potential,3
13478.0,United Kingdom,105,2215.78,5,False,High-Potential,3
13479.0,United Kingdom,88,550.42,2,False,High-Potential,3
13480.0,United Kingdom,52,627.82,2,False,High-Potential,3
13481.0,United Kingdom,10,2026.28,6,False,Loyalists,2
13482.0,United Kingdom,263,151.45,1,False,At Risk,1
13484.0,United Kingdom,19,476.92,2,False,Promising,0
13485.0,United Kingdom,12,2564.98,10,False,Loyalists,2
13487.0,United Kingdom,141,271.47,2,False,At Risk,1
13490.0,United Kingdom,290,154.25,1,False,At Risk,1
13491.0,United Kingdom,8,3350.7400000000002,18,False,Loyalists,2
13495.0,United Kingdom,4,3329.39,6,False,Loyalists,2
13497.0,United Kingdom,4,972.2800000000001,5,False,Loyalists,2
13498.0,United Kingdom,366,327.38,1,False,At Risk,1
13500.0,United Kingdom,37,299.53,1,False,Promising,0
13501.0,Switzerland,122,1544.79,2,False,High-Potential,3
13502.0,United Kingdom,51,488.5,2,False,Promising,0
13503.0,United Kingdom,115,1688.54,5,False,High-Potential,3
13506.0,United Kingdom,5,1180.68,4,False,Loyalists,2
13508.0,United Kingdom,278,176.07999999999998,1,False,At Risk,1
13509.0,United Kingdom,143,135.0,1,False,At Risk,1
13510.0,United Kingdom,11,2766.73,7,False,Loyalists,2
13511.0,United Kingdom,312,282.76,1,False,At Risk,1
13512.0,United Kingdom,23,462.18,3,False,Promising,0
13513.0,United Kingdom,77,619.49,2,False,High-Potential,3
13514.0,United Kingdom,64,663.7,3,False,High-Potential,3
13515.0,United Kingdom,85,374.7,2,False,At Risk,1
13516.0,United Kingdom,53,295.85,1,False,Promising,0
13519.0,United Kingdom,78,220.46,1,False,At Risk,1
13520.0,Switzerland,7,3285.05,6,False,Loyalists,2
13523.0,United Kingdom,2,1136.64,2,False,Promising,0
13526.0,United Kingdom,374,1182.0,2,False,High-Potential,3
13527.0,United Kingdom,54,2396.23,5,False,High-Potential,3
13530.0,United Kingdom,270,402.98,1,False,At Risk,1
13531.0,United Kingdom,2,1254.72,5,False,Loyalists,2
13534.0,United Kingdom,15,1850.82,10,False,Loyalists,2
13535.0,United Kingdom,38,89.5,1,False,At Risk,1
13537.0,United Kingdom,61,717.85,2,False,High-Potential,3
13538.0,United Kingdom,32,1831.88,5,False,Loyalists,2
13539.0,United Kingdom,56,938.02,4,False,High-Potential,3
13540.0,United Kingdom,103,632.39,3,False,High-Potential,3
13541.0,United Kingdom,63,785.25,2,False,High-Potential,3
13543.0,United Kingdom,270,1439.61,2,False,High-Potential,3
13544.0,United Kingdom,47,537.59,4,False,High-Potential,3
13545.0,United Kingdom,26,374.64,2,False,Promising,0
13546.0,United Kingdom,18,465.15,2,False,Promising,0
13547.0,United Kingdom,44,175.53,1,False,Promising,0
13548.0,United Kingdom,107,226.57999999999998,1,False,At Risk,1
13549.0,United Kingdom,23,87.6,1,False,Promising,0
13550.0,United Kingdom,19,349.51,1,False,Promising,0
13551.0,United Kingdom,302,152.39999999999998,1,False,At Risk,1
13552.0,United Kingdom,64,3238.85,10,False,Loyalists,2
13553.0,United Kingdom,310,517.8,1,False,At Risk,1
13554.0,United Kingdom,16,1638.28,7,False,Loyalists,2
13556.0,United Kingdom,65,200.82,2,False,At Risk,1
13557.0,United Kingdom,51,2448.2,11,False,Loyalists,2
13559.0,United Kingdom,148,990.0,2,False,High-Potential,3
13561.0,United Kingdom,33,1678.86,10,False,Loyalists,2
13562.0,United Kingdom,37,3038.85,5,False,Loyalists,2
13565.0,United Kingdom,47,174.57999999999998,1,False,Promising,0
13566.0,United Kingdom,70,833.41,3,False,High-Potential,3
13567.0,United Kingdom,64,1083.69,4,False,High-Potential,3
13569.0,United Kingdom,3,520.03,3,False,Promising,0
13571.0,United Kingdom,18,2454.2200000000003,14,False,Loyalists,2
13573.0,United Kingdom,15,622.07,4,False,Loyalists,2
13574.0,United Kingdom,47,421.25,1,False,Promising,0
13577.0,United Kingdom,18,1801.68,7,False,Loyalists,2
13578.0,United Kingdom,45,147.66,1,False,At Risk,1
13579.0,United Kingdom,5,1072.0,4,False,Loyalists,2
13580.0,United Kingdom,42,107.75,1,False,At Risk,1
13581.0,United Kingdom,50,162.53,1,False,At Risk,1
13582.0,United Kingdom,25,241.68,2,False,Promising,0
13583.0,United Kingdom,315,664.001,1,False,At Risk,1
13584.0,United Kingdom,134,250.05,2,False,At Risk,1
13585.0,United Kingdom,166,684.54,3,False,High-Potential,3
13586.0,United Kingdom,177,131.53,1,False,At Risk,1
13587.0,United Kingdom,85,961.1,3,False,High-Potential,3
13589.0,United Kingdom,85,741.09,4,False,High-Potential,3
13591.0,United Kingdom,71,976.81,4,False,High-Potential,3
13593.0,United Kingdom,23,3486.61,9,False,Loyalists,2
13594.0,United Kingdom,121,136.35000000000002,1,False,At Risk,1
13595.0,United Kingdom,152,818.22,3,False,High-Potential,3
13597.0,United Kingdom,36,396.71,2,False,Promising,0
13598.0,United Kingdom,131,609.42,4,False,High-Potential,3
13600.0,United Kingdom,270,298.9,1,False,At Risk,1
13601.0,United Kingdom,28,491.82,2,False,Promising,0
13602.0,United Kingdom,17,596.28,3,False,Promising,0
13604.0,United Kingdom,294,717.62,1,False,At Risk,1
13605.0,United Kingdom,23,522.67,2,False,Promising,0
13607.0,United Kingdom,38,400.3,1,False,Promising,0
13608.0,United Kingdom,176,236.2,1,False,At Risk,1
13609.0,United Kingdom,229,167.35,1,False,At Risk,1
13610.0,United Kingdom,23,1044.0,7,False,Loyalists,2
13611.0,United Kingdom,10,2147.73,7,False,Loyalists,2
13612.0,United Kingdom,268,818.29,1,False,At Risk,1
13613.0,United Kingdom,88,1039.8500000000001,5,False,High-Potential,3
13614.0,United Kingdom,29,748.73,2,False,Promising,0
13616.0,United Kingdom,204,288.1,2,False,At Risk,1
13617.0,United Kingdom,44,734.57,5,False,High-Potential,3
13619.0,United Kingdom,180,231.69,2,False,At Risk,1
13620.0,United Kingdom,164,112.34,1,False,At Risk,1
13622.0,United Kingdom,332,658.95,1,False,At Risk,1
13623.0,United Kingdom,16,1818.71,5,False,Loyalists,2
13624.0,United Kingdom,24,462.08,1,False,Promising,0
13625.0,United Kingdom,232,301.26,1,False,At Risk,1
13626.0,United Kingdom,15,449.81,1,False,Promising,0
13627.0,United Kingdom,124,607.43,2,False,High-Potential,3
13628.0,United Kingdom,312,310.14,1,False,At Risk,1
13632.0,United Kingdom,30,1526.88,3,False,High-Potential,3
13634.0,United Kingdom,10,3498.31,11,False,Loyalists,2
13635.0,United Kingdom,78,1928.13,3,False,High-Potential,3
13639.0,United Kingdom,72,312.93,1,False,At Risk,1
13640.0,United Kingdom,247,405.0,1,False,At Risk,1
13641.0,United Kingdom,276,1016.47,5,False,High-Potential,3
13642.0,United Kingdom,68,159.92,3,False,At Risk,1
13643.0,United Kingdom,18,1637.33,7,False,Loyalists,2
13646.0,United Kingdom,35,326.25,2,False,Promising,0
13647.0,United Kingdom,130,1393.56,4,False,High-Potential,3
13648.0,United Kingdom,36,1764.02,8,False,Loyalists,2
13649.0,United Kingdom,2,1332.28,5,False,Loyalists,2
13650.0,United Kingdom,10,1451.66,4,False,Loyalists,2
13651.0,United Kingdom,17,132.65,1,False,Promising,0
13652.0,United Kingdom,4,1475.77,3,False,Loyalists,2
13653.0,United Kingdom,123,152.2,1,False,At Risk,1
13654.0,United Kingdom,16,3600.67,5,False,Loyalists,2
13655.0,United Kingdom,10,1347.54,4,False,Loyalists,2
13656.0,United Kingdom,135,699.2,2,False,High-Potential,3
13658.0,United Kingdom,19,3386.33,4,False,Loyalists,2
13659.0,United Kingdom,52,3321.68,10,False,Loyalists,2
13660.0,United Kingdom,36,314.59,1,False,Promising,0
13661.0,United Kingdom,239,325.24,1,False,At Risk,1
13662.0,United Kingdom,21,1352.35,8,False,Loyalists,2
13663.0,United Kingdom,16,1858.04,4,False,Loyalists,2
13665.0,United Kingdom,22,1711.66,3,False,High-Potential,3
13666.0,United Kingdom,56,43.25,2,False,At Risk,1
13669.0,United Kingdom,43,195.0,1,False,Promising,0
13671.0,United Kingdom,30,194.95,1,False,Promising,0
13672.0,United Kingdom,366,233.53,1,False,At Risk,1
13674.0,United Kingdom,68,240.68,1,False,At Risk,1
13676.0,United Kingdom,175,243.9,2,False,At Risk,1
13677.0,United Kingdom,40,556.1899999999999,2,False,Promising,0
13679.0,United Kingdom,129,281.26,3,False,At Risk,1
13683.0,United Kingdom,93,258.6,1,False,At Risk,1
13684.0,United Kingdom,26,529.75,3,False,Promising,0
13686.0,United Kingdom,16,337.04,2,False,Promising,0
13688.0,United Kingdom,271,375.5,1,False,At Risk,1
13689.0,United Kingdom,80,349.5,1,False,At Risk,1
13691.0,United Kingdom,32,212.78,1,False,Promising,0
13692.0,United Kingdom,44,1626.08,2,False,High-Potential,3
13693.0,United Kingdom,10,2011.8200000000002,9,False,Loyalists,2
13695.0,United Kingdom,213,266.6,1,False,At Risk,1
13696.0,United Kingdom,57,2020.4,3,False,High-Potential,3
13698.0,United Kingdom,232,465.53000000000003,2,False,At Risk,1
13699.0,United Kingdom,186,455.57,1,False,At Risk,1
13700.0,United Kingdom,53,348.34,3,False,Promising,0
13701.0,United Kingdom,82,161.0,1,False,At Risk,1
13702.0,United Kingdom,81,135.18,1,False,At Risk,1
13703.0,United Kingdom,51,326.06,1,False,Promising,0
13705.0,United Kingdom,9,1323.47,5,False,Loyalists,2
13706.0,United Kingdom,262,300.38,1,False,At Risk,1
13707.0,United Kingdom,65,2559.45,3,False,High-Potential,3
13709.0,United Kingdom,82,1263.7,5,False,High-Potential,3
13710.0,United Kingdom,59,329.04,2,False,Promising,0
13711.0,United Kingdom,42,1540.2,7,False,Loyalists,2
13712.0,United Kingdom,246,537.58,1,False,At Risk,1
13713.0,United Kingdom,44,743.26,3,False,High-Potential,3
13714.0,United Kingdom,101,161.35,1,False,At Risk,1
13717.0,United Kingdom,93,318.29,2,False,At Risk,1
13719.0,United Kingdom,29,1773.57,6,False,Loyalists,2
13721.0,United Kingdom,31,217.39999999999998,1,False,Promising,0
13722.0,United Kingdom,56,3260.0,7,False,Loyalists,2
13723.0,United Kingdom,28,1009.35,5,False,Loyalists,2
13724.0,United Kingdom,273,213.01,1,False,At Risk,1
13727.0,United Kingdom,247,746.57,6,False,High-Potential,3
13728.0,United Kingdom,23,1839.03,10,False,Loyalists,2
13729.0,United Kingdom,71,724.73,3,False,High-Potential,3
13733.0,United Kingdom,46,487.03000000000003,2,False,Promising,0
13736.0,United Kingdom,61,2034.31,5,False,High-Potential,3
13738.0,United Kingdom,32,440.93,1,False,Promising,0
13739.0,United Kingdom,163,75.3,1,False,At Risk,1
13740.0,United Kingdom,51,1247.02,4,False,High-Potential,3
13745.0,United Kingdom,182,477.32,1,False,At Risk,1
13746.0,United Kingdom,49,176.69,1,False,At Risk,1
13747.0,United Kingdom,9,169.8,2,False,Promising,0
13748.0,United Kingdom,9,1320.1,5,False,Loyalists,2
13750.0,United Kingdom,16,1954.92,6,False,Loyalists,2
13752.0,United Kingdom,163,404.45000000000005,1,False,At Risk,1
13753.0,United Kingdom,234,1353.31,3,False,High-Potential,3
13754.0,United Kingdom,73,164.45,1,False,At Risk,1
13757.0,United Kingdom,310,195.55,1,False,At Risk,1
13760.0,United Kingdom,40,1076.85,3,False,High-Potential,3
13761.0,United Kingdom,138,881.52,4,False,High-Potential,3
13762.0,United Kingdom,229,2165.76,4,False,High-Potential,3
13763.0,United Kingdom,53,3502.48,2,False,High-Potential,3
13764.0,United Kingdom,205,1431.5,3,False,High-Potential,3
13765.0,United Kingdom,289,352.821,1,False,At Risk,1
13766.0,United Kingdom,131,190.35,1,False,At Risk,1
13768.0,United Kingdom,362,875.97,2,False,High-Potential,3
13769.0,United Kingdom,3,3003.9100000000003,11,False,Loyalists,2
13770.0,United Kingdom,58,785.37,4,False,High-Potential,3
13771.0,United Kingdom,169,3094.37,5,False,High-Potential,3
13772.0,United Kingdom,36,1982.09,5,False,Loyalists,2
13773.0,United Kingdom,32,301.54,2,False,Promising,0
13775.0,United Kingdom,226,1049.66,1,False,High-Potential,3
13776.0,United Kingdom,64,623.98,2,False,High-Potential,3
13778.0,United Kingdom,127,945.79,3,False,High-Potential,3
13779.0,United Kingdom,151,161.13,1,False,At Risk,1
13780.0,United Kingdom,43,375.81,1,False,Promising,0
13781.0,United Kingdom,228,650.99,2,False,High-Potential,3
13782.0,United Kingdom,89,881.72,7,False,High-Potential,3
13783.0,United Kingdom,123,1542.09,4,False,High-Potential,3
13784.0,United Kingdom,70,447.44,3,False,High-Potential,3
13785.0,United Kingdom,64,542.49,4,False,High-Potential,3
13786.0,United Kingdom,3,3128.54,6,False,Loyalists,2
13787.0,United Kingdom,94,913.46,4,False,High-Potential,3
13788.0,United Kingdom,141,3.75,1,False,At Risk,1
13789.0,United Kingdom,24,239.46,1,False,Promising,0
13792.0,United Kingdom,58,188.4,1,False,At Risk,1
13793.0,United Kingdom,282,96.0,1,False,At Risk,1
13794.0,United Kingdom,182,126.03,1,False,At Risk,1
13795.0,United Kingdom,24,836.3,4,False,High-Potential,3
13796.0,United Kingdom,135,289.7,1,False,At Risk,1
13797.0,United Kingdom,72,1179.45,3,False,High-Potential,3
13799.0,United Kingdom,80,2114.71,7,False,High-Potential,3
13800.0,United Kingdom,66,1121.24,2,False,High-Potential,3
13803.0,United Kingdom,67,1061.84,2,False,High-Potential,3
13804.0,United Kingdom,71,572.73,2,False,High-Potential,3
13807.0,United Kingdom,3,422.2,3,False,Promising,0
13809.0,Cyprus,30,524.65,2,False,Promising,0
13813.0,Germany,163,1398.6100000000001,4,False,High-Potential,3
13814.0,Germany,163,678.2,1,False,At Risk,1
13815.0,Germany,42,3448.38,4,False,High-Potential,3
13818.0,United Kingdom,65,61.28,1,False,At Risk,1
13819.0,United Kingdom,305,1502.0,3,False,High-Potential,3
13820.0,United Kingdom,54,660.65,3,False,High-Potential,3
13821.0,United Kingdom,29,1025.09,4,False,High-Potential,3
13823.0,United Kingdom,16,2445.79,5,False,Loyalists,2
13824.0,United Kingdom,15,1615.82,7,False,Loyalists,2
13825.0,United Kingdom,257,255.59,2,False,At Risk,1
13829.0,United Kingdom,57,102.0,1,False,At Risk,1
13830.0,United Kingdom,217,156.85000000000002,1,False,At Risk,1
13832.0,United Kingdom,58,561.49,1,False,Promising,0
13833.0,United Kingdom,40,316.56,1,False,Promising,0
13834.0,United Kingdom,212,324.19,2,False,At Risk,1
13835.0,United Kingdom,155,260.7,3,False,At Risk,1
13836.0,United Kingdom,35,620.37,2,False,Promising,0
13838.0,United Kingdom,5,1274.3600000000001,7,False,Loyalists,2
13839.0,United Kingdom,122,139.95000000000002,1,False,At Risk,1
13840.0,United Kingdom,52,651.4,1,False,Promising,0
13842.0,United Kingdom,2,2244.29,10,False,Loyalists,2
13843.0,United Kingdom,17,319.75,1,False,Promising,0
13846.0,United Kingdom,35,442.73,1,False,Promising,0
13847.0,United Kingdom,355,310.72,1,False,At Risk,1
13848.0,United Kingdom,2,2080.0,6,False,Loyalists,2
13849.0,United Kingdom,33,1931.35,3,False,High-Potential,3
13851.0,United Kingdom,15,1955.0,5,False,Loyalists,2
13852.0,United Kingdom,246,187.35000000000002,1,False,At Risk,1
13855.0,United Kingdom,136,1310.3400000000001,4,False,High-Potential,3
13856.0,United Kingdom,99,753.53,8,False,High-Potential,3
13857.0,United Kingdom,29,1001.01,6,False,Loyalists,2
13859.0,United Kingdom,165,314.7,1,False,At Risk,1
13861.0,United Kingdom,65,273.26,2,False,Promising,0
13862.0,United Kingdom,25,346.73,1,False,Promising,0
13863.0,United Kingdom,101,933.77,3,False,High-Potential,3
13864.0,United Kingdom,22,662.4000000000001,1,False,Promising,0
13870.0,United Kingdom,23,2941.14,7,False,Loyalists,2
13871.0,United Kingdom,64,1482.6000000000001,4,False,High-Potential,3
13872.0,United Kingdom,163,919.57,3,False,High-Potential,3
13873.0,United Kingdom,19,649.32,5,False,Loyalists,2
13874.0,United Kingdom,140,1508.7,6,False,High-Potential,3
13875.0,United Kingdom,23,3027.58,9,False,Loyalists,2
13877.0,United Kingdom,106,332.44,2,False,At Risk,1
13878.0,United Kingdom,183,1191.53,3,False,High-Potential,3
13879.0,United Kingdom,281,395.5,1,False,At Risk,1
13880.0,United Kingdom,3,1171.89,5,False,Loyalists,2
13884.0,United Kingdom,12,1100.88,5,False,Loyalists,2
13888.0,United Kingdom,40,1563.42,5,False,Loyalists,2
13889.0,United Kingdom,18,1574.3300000000002,5,False,Loyalists,2
13890.0,United Kingdom,10,1043.57,4,False,Loyalists,2
13891.0,United Kingdom,14,863.56,3,False,Promising,0
13892.0,United Kingdom,113,634.68,2,False,High-Potential,3
13895.0,United Kingdom,151,1415.45,2,False,High-Potential,3
13896.0,United Kingdom,261,388.55,1,False,At Risk,1
13897.0,United Kingdom,74,849.5600000000001,2,False,High-Potential,3
13898.0,United Kingdom,47,530.47,1,False,Promising,0
13900.0,United Kingdom,25,869.64,3,False,High-Potential,3
13901.0,United Kingdom,10,2809.14,10,False,Loyalists,2
13903.0,United Kingdom,36,165.45000000000002,1,False,Promising,0
13905.0,United Kingdom,368,312.65,1,False,At Risk,1
13906.0,United Kingdom,45,42.0,1,False,At Risk,1
13907.0,United Kingdom,327,136.8,1,False,At Risk,1
13909.0,United Kingdom,59,286.6,2,False,Promising,0
13911.0,United Kingdom,15,1654.08,11,False,Loyalists,2
13912.0,United Kingdom,59,124.95,1,False,At Risk,1
13913.0,United Kingdom,142,42.22,1,False,At Risk,1
13915.0,United Kingdom,30,70.80000000000001,1,False,Promising,0
13916.0,United Kingdom,99,1275.81,4,False,High-Potential,3
13919.0,Denmark,60,975.87,2,False,High-Potential,3
13920.0,United Kingdom,67,1774.68,4,False,High-Potential,3
13921.0,United Kingdom,38,730.7,4,False,High-Potential,3
13922.0,United Kingdom,73,692.95,2,False,High-Potential,3
13927.0,United Kingdom,73,359.27,1,False,At Risk,1
13929.0,United Kingdom,52,2651.45,9,False,Loyalists,2
13936.0,United Kingdom,18,563.08,2,False,Promising,0
13937.0,United Kingdom,38,721.28,1,False,Promising,0
13939.0,United Kingdom,67,992.41,4,False,High-Potential,3
13942.0,United Kingdom,170,320.0,1,False,At Risk,1
13943.0,United Kingdom,213,246.54000000000002,1,False,At Risk,1
13944.0,United Kingdom,289,200.43,1,False,At Risk,1
13945.0,United Kingdom,30,854.1500000000001,2,False,Promising,0
13946.0,United Kingdom,12,1314.66,3,False,Loyalists,2
13948.0,United Kingdom,47,446.76,3,False,High-Potential,3
13953.0,United Kingdom,45,3125.0,5,False,Loyalists,2
13955.0,United Kingdom,11,222.21,1,False,Promising,0
13957.0,United Kingdom,53,458.25,3,False,High-Potential,3
13959.0,United Kingdom,35,477.98,3,False,Promising,0
13961.0,United Kingdom,28,538.4,1,False,Promising,0
13962.0,United Kingdom,71,193.25,1,False,At Risk,1
13963.0,United Kingdom,3,2347.33,14,False,Loyalists,2
13964.0,United Kingdom,23,438.9,2,False,Promising,0
13965.0,United Kingdom,112,996.61,3,False,High-Potential,3
13966.0,United Kingdom,71,390.86,1,False,At Risk,1
13967.0,United Kingdom,32,85.6,1,False,Promising,0
13968.0,United Kingdom,59,123.66,1,False,At Risk,1
13970.0,United Kingdom,22,846.55,2,False,Promising,0
13971.0,United Kingdom,59,1909.31,6,False,Loyalists,2
13974.0,United Kingdom,218,264.13,1,False,At Risk,1
13975.0,United Kingdom,29,2832.56,6,False,Loyalists,2
13976.0,United Kingdom,142,834.38,3,False,High-Potential,3
13977.0,United Kingdom,47,519.8100000000001,1,False,Promising,0
13979.0,United Kingdom,29,2546.36,6,False,Loyalists,2
13980.0,United Kingdom,75,599.78,4,False,High-Potential,3
13981.0,United Kingdom,51,331.14,1,False,Promising,0
13982.0,United Kingdom,1,2573.7799999999997,6,False,Loyalists,2
13984.0,United Kingdom,2,1128.09,8,False,Loyalists,2
13985.0,United Kingdom,10,2960.73,7,False,Loyalists,2
13987.0,United Kingdom,15,682.54,2,False,Promising,0
13988.0,United Kingdom,19,609.84,2,False,Promising,0
13989.0,United Kingdom,100,759.98,3,False,High-Potential,3
13992.0,United Kingdom,16,142.7,2,False,Promising,0
13993.0,United Kingdom,15,3309.35,10,False,Loyalists,2
13995.0,United Kingdom,15,2508.32,9,False,Loyalists,2
13996.0,United Kingdom,22,895.76,2,False,Promising,0
13997.0,United Kingdom,155,382.31,3,False,High-Potential,3
13998.0,United Kingdom,82,566.7,3,False,High-Potential,3
14000.0,United Kingdom,50,1410.68,4,False,High-Potential,3
14001.0,United Kingdom,9,2487.01,7,False,Loyalists,2
14003.0,United Kingdom,368,209.41,1,False,At Risk,1
14004.0,United Kingdom,29,1675.81,4,False,Loyalists,2
14006.0,United Kingdom,164,1234.48,4,False,High-Potential,3
14007.0,United Kingdom,148,79.48,1,False,At Risk,1
14008.0,United Kingdom,68,509.04,1,False,Promising,0
14009.0,United Kingdom,98,404.29999999999995,1,False,At Risk,1
14010.0,United Kingdom,201,445.15,2,False,At Risk,1
14011.0,United Kingdom,116,457.82,2,False,High-Potential,3
14013.0,United Kingdom,16,611.55,2,False,Promising,0
14014.0,United Kingdom,12,1443.03,2,False,Promising,0
14017.0,United Kingdom,207,229.75,1,False,At Risk,1
14018.0,United Kingdom,281,367.15,1,False,At Risk,1
14020.0,United Kingdom,112,606.21,2,False,High-Potential,3
14021.0,United Kingdom,10,1084.68,4,False,Loyalists,2
14022.0,United Kingdom,122,352.15000000000003,1,False,At Risk,1
14024.0,United Kingdom,26,318.04,1,False,Promising,0
14026.0,United Kingdom,106,713.11,2,False,High-Potential,3
14032.0,United Kingdom,2,1874.68,6,False,Loyalists,2
14033.0,United Kingdom,191,109.44,1,False,At Risk,1
14035.0,United Kingdom,42,1428.7,4,False,High-Potential,3
14037.0,United Kingdom,114,689.75,4,False,High-Potential,3
14038.0,United Kingdom,33,1509.5,2,False,High-Potential,3
14039.0,United Kingdom,211,115.08000000000001,1,False,At Risk,1
14042.0,United Kingdom,361,431.98,1,False,At Risk,1
14043.0,United Kingdom,127,304.25,2,False,At Risk,1
14044.0,United Kingdom,54,2470.28,6,False,Loyalists,2
14047.0,United Kingdom,8,2946.42,10,False,Loyalists,2
14048.0,United Kingdom,18,338.76,2,False,Promising,0
14052.0,United Kingdom,26,255.45,1,False,Promising,0
14053.0,United Kingdom,33,312.05,2,False,Promising,0
14055.0,United Kingdom,213,795.3199999999999,2,False,High-Potential,3
14057.0,United Kingdom,17,2190.88,5,False,Loyalists,2
14058.0,United Kingdom,98,469.19,2,False,High-Potential,3
14060.0,United Kingdom,2,3378.66,13,False,Loyalists,2
14061.0,United Kingdom,143,917.4300000000001,3,False,High-Potential,3
14064.0,United Kingdom,66,1978.68,10,False,Loyalists,2
14065.0,United Kingdom,25,891.02,3,False,High-Potential,3
14068.0,United Kingdom,239,1262.52,3,False,High-Potential,3
14069.0,United Kingdom,150,230.06,2,False,At Risk,1
14070.0,United Kingdom,320,326.55,1,False,At Risk,1
14072.0,United Kingdom,302,390.85,1,False,At Risk,1
14074.0,United Kingdom,259,219.4,1,False,At Risk,1
14075.0,United Kingdom,39,792.61,3,False,High-Potential,3
14077.0,United Kingdom,31,115.66,1,False,Promising,0
14078.0,United Kingdom,9,643.26,4,False,Loyalists,2
14079.0,United Kingdom,318,243.63,1,False,At Risk,1
14080.0,United Kingdom,49,1070.08,4,False,High-Potential,3
14082.0,United Kingdom,28,231.10999999999999,1,False,Promising,0
14083.0,United Kingdom,7,388.83,3,False,Promising,0
14084.0,United Kingdom,148,150.5,1,False,At Risk,1
14086.0,United Kingdom,98,39.95,1,False,At Risk,1
14087.0,United Kingdom,40,651.8,2,False,Promising,0
14092.0,United Kingdom,10,3152.54,10,False,Loyalists,2
14094.0,United Kingdom,75,335.22,1,False,At Risk,1
14095.0,United Kingdom,358,2.95,1,False,At Risk,1
14097.0,United Kingdom,117,422.86,2,False,At Risk,1
14099.0,United Kingdom,11,2661.54,9,False,Loyalists,2
14103.0,United Kingdom,301,0.0,1,False,At Risk,1
14104.0,United Kingdom,25,555.37,3,False,Promising,0
14106.0,United Kingdom,373,214.8,1,False,At Risk,1
14107.0,United Kingdom,84,2174.07,4,False,High-Potential,3
14108.0,United Kingdom,367,447.05,2,False,At Risk,1
14112.0,United Kingdom,87,2919.44,6,False,High-Potential,3
14114.0,United Kingdom,31,977.5600000000001,5,False,Loyalists,2
14115.0,United Kingdom,137,622.67,2,False,High-Potential,3
14118.0,United Kingdom,64,458.45,1,False,Promising,0
14119.0,United Kingdom,11,183.37,2,False,Promising,0
14122.0,United Kingdom,42,362.42,3,False,Promising,0
14123.0,United Kingdom,369,436.18,1,False,At Risk,1
14126.0,United Kingdom,80,466.33000000000004,1,False,At Risk,1
14127.0,United Kingdom,16,1190.3700000000001,3,False,Loyalists,2
