,Customer ID,Recency,Monetary,Frequency,Average,Count
515,13539.0,217,346.09000000000003,2,1867.5143861460956,3970
516,13540.0,291,369.25,2,1867.5143861460956,3970
517,13541.0,206,310.35,1,1867.5143861460956,3970
518,13542.0,183,2378.91,10,1867.5143861460956,3970
519,13543.0,270,1439.61,2,1867.5143861460956,3970
520,13544.0,192,356.94,3,1867.5143861460956,3970
521,13545.0,180,124.14,1,1867.5143861460956,3970
522,13551.0,302,152.39999999999998,1,1867.5143861460956,3970
523,13552.0,245,1346.06,3,1867.5143861460956,3970
524,13553.0,310,517.8,1,1867.5143861460956,3970
525,13555.0,228,1623.35,5,1867.5143861460956,3970
526,13557.0,260,1525.38,6,1867.5143861460956,3970
527,13561.0,180,1036.73,6,1867.5143861460956,3970
528,13562.0,310,1600.0,3,1867.5143861460956,3970
529,13564.0,189,5875.4400000000005,15,1867.5143861460956,3970
530,13566.0,275,291.12,1,1867.5143861460956,3970
531,13571.0,184,1159.93,6,1867.5143861460956,3970
532,13573.0,273,81.85,1,1867.5143861460956,3970
533,13576.0,210,2736.8,6,1867.5143861460956,3970
534,13577.0,234,624.48,4,1867.5143861460956,3970
535,13579.0,295,383.55,1,1867.5143861460956,3970
536,13582.0,253,77.5,1,1867.5143861460956,3970
537,13583.0,315,664.001,1,1867.5143861460956,3970
538,13584.0,311,1.3,1,1867.5143861460956,3970
539,13585.0,214,366.17,2,1867.5143861460956,3970
540,13587.0,299,568.3,1,1867.5143861460956,3970
541,13589.0,215,428.55,2,1867.5143861460956,3970
542,13590.0,241,1388.78,4,1867.5143861460956,3970
543,13591.0,219,653.8100000000001,3,1867.5143861460956,3970
544,13593.0,187,1801.5900000000001,5,1867.5143861460956,3970
545,13595.0,215,745.03,2,1867.5143861460956,3970
546,13598.0,215,391.38,3,1867.5143861460956,3970
547,13599.0,196,2909.12,6,1867.5143861460956,3970
548,13600.0,270,298.9,1,1867.5143861460956,3970
549,13601.0,182,207.58,1,1867.5143861460956,3970
550,13602.0,196,169.38,1,1867.5143861460956,3970
551,13604.0,294,717.62,1,1867.5143861460956,3970
552,13605.0,207,169.89,1,1867.5143861460956,3970
553,13609.0,229,167.35,1,1867.5143861460956,3970
554,13610.0,205,722.9300000000001,4,1867.5143861460956,3970
555,13611.0,246,781.87,3,1867.5143861460956,3970
556,13612.0,268,818.29,1,1867.5143861460956,3970
557,13613.0,262,627.5,2,1867.5143861460956,3970
558,13614.0,187,304.85,1,1867.5143861460956,3970
559,13615.0,200,1739.97,3,1867.5143861460956,3970
560,13616.0,204,288.1,2,1867.5143861460956,3970
561,13619.0,180,231.69,2,1867.5143861460956,3970
562,13622.0,332,658.95,1,1867.5143861460956,3970
563,13623.0,186,1434.09,3,1867.5143861460956,3970
564,13625.0,232,301.26,1,1867.5143861460956,3970
565,13627.0,276,304.4,1,1867.5143861460956,3970
566,13628.0,312,310.14,1,1867.5143861460956,3970
567,13629.0,206,1980.0,3,1867.5143861460956,3970
568,13632.0,212,881.99,2,1867.5143861460956,3970
569,13634.0,210,1804.91,5,1867.5143861460956,3970
570,13635.0,360,797.15,2,1867.5143861460956,3970
571,13640.0,247,405.0,1,1867.5143861460956,3970
572,13641.0,276,1016.47,5,1867.5143861460956,3970
573,13643.0,220,551.5500000000001,3,1867.5143861460956,3970
574,13647.0,201,832.1999999999999,2,1867.5143861460956,3970
575,13648.0,231,952.4,3,1867.5143861460956,3970
576,13650.0,206,1093.81,2,1867.5143861460956,3970
577,13652.0,288,393.96000000000004,1,1867.5143861460956,3970
578,13654.0,282,258.68,2,1867.5143861460956,3970
579,13655.0,225,580.58,2,1867.5143861460956,3970
580,13656.0,231,325.15,1,1867.5143861460956,3970
581,13658.0,183,1816.51,2,1867.5143861460956,3970
582,13659.0,204,2508.4900000000002,6,1867.5143861460956,3970
583,13661.0,239,325.24,1,1867.5143861460956,3970
584,13662.0,294,300.47,2,1867.5143861460956,3970
585,13663.0,282,545.45,1,1867.5143861460956,3970
586,13666.0,371,19.5,1,1867.5143861460956,3970
587,13668.0,187,2583.77,7,1867.5143861460956,3970
588,13672.0,366,233.53,1,1867.5143861460956,3970
589,13676.0,255,128.3,1,1867.5143861460956,3970
590,13679.0,235,179.55,2,1867.5143861460956,3970
591,13680.0,282,5643.63,6,1867.5143861460956,3970
592,13684.0,198,396.91999999999996,2,1867.5143861460956,3970
593,13688.0,271,375.5,1,1867.5143861460956,3970
594,13693.0,229,1160.07,6,1867.5143861460956,3970
595,13694.0,189,99544.99,75,1867.5143861460956,3970
596,13695.0,213,266.6,1,1867.5143861460956,3970
597,13696.0,227,1386.2,2,1867.5143861460956,3970
598,13698.0,232,465.53000000000003,2,1867.5143861460956,3970
599,13699.0,186,455.57,1,1867.5143861460956,3970
600,13700.0,304,81.55,2,1867.5143861460956,3970
601,13705.0,260,250.45,1,1867.5143861460956,3970
602,13706.0,262,300.38,1,1867.5143861460956,3970
603,13709.0,183,771.33,3,1867.5143861460956,3970
604,13710.0,248,228.0,1,1867.5143861460956,3970
605,13711.0,214,1360.1200000000001,6,1867.5143861460956,3970
606,13712.0,246,537.58,1,1867.5143861460956,3970
607,13713.0,219,250.48,1,1867.5143861460956,3970
608,13715.0,189,1901.08,4,1867.5143861460956,3970
609,13719.0,192,872.43,2,1867.5143861460956,3970
610,13722.0,282,664.54,1,1867.5143861460956,3970
611,13723.0,196,420.58,2,1867.5143861460956,3970
612,13724.0,273,213.01,1,1867.5143861460956,3970
613,13727.0,247,746.57,6,1867.5143861460956,3970
614,13728.0,196,945.08,5,1867.5143861460956,3970
615,13729.0,320,357.88,1,1867.5143861460956,3970
616,13733.0,371,149.1,1,1867.5143861460956,3970
617,13734.0,238,279.6,1,1867.5143861460956,3970
618,13735.0,211,3126.38,5,1867.5143861460956,3970
619,13736.0,180,1369.3,2,1867.5143861460956,3970
620,13740.0,212,622.59,2,1867.5143861460956,3970
621,13745.0,182,477.32,1,1867.5143861460956,3970
622,13748.0,374,173.1,1,1867.5143861460956,3970
623,13750.0,180,938.52,3,1867.5143861460956,3970
624,13753.0,234,1353.31,3,1867.5143861460956,3970
625,13756.0,212,876.39,4,1867.5143861460956,3970
626,13757.0,310,195.55,1,1867.5143861460956,3970
627,13758.0,225,3682.17,5,1867.5143861460956,3970
628,13760.0,229,298.32,1,1867.5143861460956,3970
629,13761.0,210,589.4,2,1867.5143861460956,3970
630,13762.0,229,2165.76,4,1867.5143861460956,3970
631,13764.0,205,1431.5,3,1867.5143861460956,3970
632,13765.0,289,352.821,1,1867.5143861460956,3970
633,13767.0,182,7260.35,16,1867.5143861460956,3970
634,13768.0,362,875.97,2,1867.5143861460956,3970
635,13769.0,232,984.0500000000001,4,1867.5143861460956,3970
636,13770.0,281,264.33000000000004,2,1867.5143861460956,3970
637,13771.0,185,2738.67,4,1867.5143861460956,3970
638,13772.0,218,832.08,2,1867.5143861460956,3970
639,13773.0,295,91.4,1,1867.5143861460956,3970
640,13775.0,226,1049.66,1,1867.5143861460956,3970
641,13777.0,180,10203.86,15,1867.5143861460956,3970
642,13778.0,201,352.71000000000004,1,1867.5143861460956,3970
643,13781.0,228,650.99,2,1867.5143861460956,3970
644,13782.0,208,582.34,4,1867.5143861460956,3970
645,13783.0,205,1335.24,3,1867.5143861460956,3970
646,13786.0,225,2253.2400000000002,4,1867.5143861460956,3970
647,13787.0,190,504.93,3,1867.5143861460956,3970
648,13793.0,282,96.0,1,1867.5143861460956,3970
649,13794.0,182,126.03,1,1867.5143861460956,3970
650,13795.0,273,222.5,1,1867.5143861460956,3970
651,13797.0,204,666.87,2,1867.5143861460956,3970
652,13798.0,182,17339.35,28,1867.5143861460956,3970
653,13799.0,210,911.07,3,1867.5143861460956,3970
654,13800.0,372,478.7,1,1867.5143861460956,3970
655,13802.0,184,9429.17,9,1867.5143861460956,3970
656,13803.0,254,433.53000000000003,1,1867.5143861460956,3970
657,13807.0,210,309.6,2,1867.5143861460956,3970
658,13813.0,238,926.74,3,3020.825686567164,67
659,13815.0,186,2025.04,2,3020.825686567164,67
660,13819.0,305,1502.0,3,1867.5143861460956,3970
661,13820.0,282,394.42,2,1867.5143861460956,3970
662,13821.0,329,692.2,3,1867.5143861460956,3970
663,13823.0,274,1230.74,3,1867.5143861460956,3970
664,13824.0,196,688.26,3,1867.5143861460956,3970
665,13825.0,257,255.59,2,1867.5143861460956,3970
666,13830.0,217,156.85000000000002,1,1867.5143861460956,3970
667,13831.0,205,2832.27,9,1867.5143861460956,3970
668,13834.0,212,324.19,2,1867.5143861460956,3970
669,13835.0,261,183.95,2,1867.5143861460956,3970
670,13838.0,215,240.44,1,1867.5143861460956,3970
671,13842.0,183,683.54,5,1867.5143861460956,3970
672,13847.0,355,310.72,1,1867.5143861460956,3970
673,13848.0,182,1120.0,3,1867.5143861460956,3970
674,13849.0,260,509.65,1,1867.5143861460956,3970
675,13851.0,315,199.29999999999998,1,1867.5143861460956,3970
676,13852.0,246,187.35000000000002,1,1867.5143861460956,3970
677,13854.0,211,1785.47,7,1867.5143861460956,3970
678,13855.0,232,1203.1000000000001,3,1867.5143861460956,3970
679,13856.0,184,465.63,5,1867.5143861460956,3970
680,13857.0,207,214.75,1,1867.5143861460956,3970
681,13863.0,229,304.52000000000004,1,1867.5143861460956,3970
682,13869.0,192,2526.01,3,1867.5143861460956,3970
683,13870.0,218,1285.4,2,1867.5143861460956,3970
684,13871.0,185,1164.0,3,1867.5143861460956,3970
685,13872.0,262,616.4300000000001,2,1867.5143861460956,3970
686,13873.0,210,262.7,2,1867.5143861460956,3970
687,13874.0,197,940.98,4,1867.5143861460956,3970
688,13875.0,196,1567.52,5,1867.5143861460956,3970
689,13877.0,325,154.82999999999998,1,1867.5143861460956,3970
690,13878.0,183,1191.53,3,1867.5143861460956,3970
691,13879.0,281,395.5,1,1867.5143861460956,3970
692,13880.0,198,225.57,1,1867.5143861460956,3970
693,13881.0,184,10814.12,8,1867.5143861460956,3970
694,13883.0,198,1661.44,6,1867.5143861460956,3970
695,13888.0,211,287.92,2,1867.5143861460956,3970
696,13889.0,287,630.6800000000001,2,1867.5143861460956,3970
697,13890.0,217,730.2900000000001,3,1867.5143861460956,3970
698,13891.0,218,398.4,1,1867.5143861460956,3970
699,13892.0,211,525.24,1,1867.5143861460956,3970
700,13895.0,372,831.0,1,1867.5143861460956,3970
701,13896.0,261,388.55,1,1867.5143861460956,3970
702,13897.0,313,482.67,1,1867.5143861460956,3970
703,13900.0,260,260.5,1,1867.5143861460956,3970
704,13901.0,190,1786.57,6,1867.5143861460956,3970
705,13902.0,268,34095.26,5,5707.903333333334,9
706,13905.0,368,312.65,1,1867.5143861460956,3970
707,13907.0,327,136.8,1,1867.5143861460956,3970
708,13911.0,198,787.24,7,1867.5143861460956,3970
709,13916.0,191,623.13,2,1867.5143861460956,3970
710,13920.0,198,523.65,1,1867.5143861460956,3970
711,13921.0,357,102.75,1,1867.5143861460956,3970
712,13929.0,196,1462.52,6,1867.5143861460956,3970
713,13931.0,259,2131.42,4,1867.5143861460956,3970
714,13935.0,232,6116.92,3,1867.5143861460956,3970
715,13939.0,235,293.13,2,1867.5143861460956,3970
716,13941.0,180,3703.54,7,1867.5143861460956,3970
717,13943.0,213,246.54000000000002,1,1867.5143861460956,3970
718,13944.0,289,200.43,1,1867.5143861460956,3970
719,13946.0,270,760.95,2,1867.5143861460956,3970
720,13948.0,284,262.31,2,1867.5143861460956,3970
721,13952.0,204,6577.13,7,1867.5143861460956,3970
722,13953.0,204,2125.0,3,1867.5143861460956,3970
723,13957.0,208,258.90000000000003,2,1867.5143861460956,3970
724,13958.0,226,1942.7,5,1867.5143861460956,3970
725,13963.0,200,404.17,2,1867.5143861460956,3970
726,13965.0,305,786.01,2,1867.5143861460956,3970
727,13969.0,217,674.4,3,1867.5143861460956,3970
728,13971.0,245,586.91,2,1867.5143861460956,3970
729,13974.0,218,264.13,1,1867.5143861460956,3970
730,13975.0,186,1432.9,3,1867.5143861460956,3970
731,13976.0,226,532.82,2,1867.5143861460956,3970
732,13979.0,212,1302.11,4,1867.5143861460956,3970
733,13980.0,213,260.55,2,1867.5143861460956,3970
734,13982.0,205,1367.29,3,1867.5143861460956,3970
735,13983.0,186,2854.9900000000002,6,1867.5143861460956,3970
736,13984.0,306,369.77,3,1867.5143861460956,3970
737,13985.0,198,593.23,2,1867.5143861460956,3970
738,13988.0,261,310.2,1,1867.5143861460956,3970
739,13989.0,199,361.68,1,1867.5143861460956,3970
740,13993.0,228,1178.68,4,1867.5143861460956,3970
741,13995.0,189,1037.4,5,1867.5143861460956,3970
742,13997.0,186,143.55,1,1867.5143861460956,3970
743,13998.0,212,264.05,1,1867.5143861460956,3970
744,13999.0,183,3037.39,9,1867.5143861460956,3970
745,14000.0,232,882.7,2,1867.5143861460956,3970
746,14003.0,368,209.41,1,1867.5143861460956,3970
747,14006.0,196,1078.48,3,1867.5143861460956,3970
748,14010.0,201,445.15,2,1867.5143861460956,3970
749,14011.0,243,292.34,1,1867.5143861460956,3970
750,14013.0,259,174.2,1,1867.5143861460956,3970
751,14014.0,212,276.65999999999997,1,1867.5143861460956,3970
752,14016.0,240,3881.22,4,71361.812,5
753,14017.0,207,229.75,1,1867.5143861460956,3970
754,14018.0,281,367.15,1,1867.5143861460956,3970
755,14021.0,228,301.09000000000003,1,1867.5143861460956,3970
756,14025.0,183,2572.52,4,1867.5143861460956,3970
757,14026.0,261,386.53000000000003,1,1867.5143861460956,3970
758,14028.0,186,10396.5,3,1867.5143861460956,3970
759,14030.0,231,3213.08,7,1867.5143861460956,3970
760,14031.0,182,11238.880000000001,13,1867.5143861460956,3970
761,14032.0,319,922.98,3,1867.5143861460956,3970
762,14033.0,191,109.44,1,1867.5143861460956,3970
763,14035.0,205,446.57,2,1867.5143861460956,3970
764,14037.0,280,530.82,3,1867.5143861460956,3970
765,14038.0,309,704.55,1,1867.5143861460956,3970
766,14039.0,211,115.08000000000001,1,1867.5143861460956,3970
767,14040.0,197,3982.4900000000002,12,1867.5143861460956,3970
768,14042.0,361,431.98,1,1867.5143861460956,3970
769,14043.0,365,164.31,1,1867.5143861460956,3970
770,14044.0,215,853.09,3,1867.5143861460956,3970
771,14045.0,224,3018.48,3,1867.5143861460956,3970
772,14047.0,211,970.4,2,1867.5143861460956,3970
773,14049.0,199,2061.15,2,1867.5143861460956,3970
774,14051.0,263,2980.02,6,1867.5143861460956,3970
775,14055.0,213,795.3199999999999,2,1867.5143861460956,3970
776,14057.0,241,782.42,2,1867.5143861460956,3970
777,14060.0,199,312.2,3,1867.5143861460956,3970
778,14061.0,360,553.43,2,1867.5143861460956,3970
779,14062.0,212,6533.780000000001,5,1867.5143861460956,3970
780,14063.0,322,9471.5,7,1867.5143861460956,3970
781,14064.0,211,967.13,4,1867.5143861460956,3970
782,14068.0,239,1262.52,3,1867.5143861460956,3970
783,14069.0,197,119.62,1,1867.5143861460956,3970
784,14070.0,320,326.55,1,1867.5143861460956,3970
785,14072.0,302,390.85,1,1867.5143861460956,3970
786,14074.0,259,219.4,1,1867.5143861460956,3970
787,14078.0,207,395.61,2,1867.5143861460956,3970
788,14079.0,318,243.63,1,1867.5143861460956,3970
789,14080.0,264,694.65,3,1867.5143861460956,3970
790,14081.0,234,3099.43,7,1867.5143861460956,3970
791,14083.0,357,64.17,1,1867.5143861460956,3970
792,14085.0,190,2976.67,8,1867.5143861460956,3970
793,14087.0,371,236.69,1,1867.5143861460956,3970
794,14091.0,290,9530.08,2,1867.5143861460956,3970
795,14092.0,200,1283.31,5,1867.5143861460956,3970
796,14095.0,358,2.95,1,1867.5143861460956,3970
797,14097.0,281,132.0,1,1867.5143861460956,3970
798,14099.0,184,1317.55,4,1867.5143861460956,3970
799,14101.0,204,1166.44,2,1867.5143861460956,3970
800,14103.0,301,0.0,1,1867.5143861460956,3970
801,14104.0,184,394.15,2,1867.5143861460956,3970
802,14105.0,246,2090.35,2,1867.5143861460956,3970
803,14106.0,373,214.8,1,1867.5143861460956,3970
804,14107.0,215,962.62,2,1867.5143861460956,3970
805,14108.0,367,447.05,2,1867.5143861460956,3970
806,14110.0,183,4599.81,14,1867.5143861460956,3970
807,14112.0,198,1684.82,3,1867.5143861460956,3970
808,14113.0,197,2402.8900000000003,6,1867.5143861460956,3970
809,14114.0,242,313.75,1,1867.5143861460956,3970
810,14115.0,302,117.8,1,1867.5143861460956,3970
811,14119.0,354,66.47999999999999,1,1867.5143861460956,3970
812,14122.0,364,131.58999999999997,2,1867.5143861460956,3970
813,14123.0,369,436.18,1,1867.5143861460956,3970
814,14128.0,187,286.71,1,1867.5143861460956,3970
815,14129.0,215,409.92,1,1867.5143861460956,3970
816,14130.0,364,358.32,1,1867.5143861460956,3970
817,14131.0,284,187.87,1,1867.5143861460956,3970
818,14133.0,369,305.5,1,1867.5143861460956,3970
819,14134.0,185,5645.38,9,1867.5143861460956,3970
820,14135.0,184,2490.56,4,1867.5143861460956,3970
821,14136.0,190,1210.97,4,1867.5143861460956,3970
822,14137.0,331,332.7,1,1867.5143861460956,3970
823,14142.0,282,359.53000000000003,1,1867.5143861460956,3970
824,14145.0,246,1383.6,1,1867.5143861460956,3970
825,14146.0,269,1433.6100000000001,4,1867.5143861460956,3970
826,14147.0,206,1372.6,3,1867.5143861460956,3970
827,14151.0,309,679.45,2,1867.5143861460956,3970
828,14152.0,295,301.31,1,1867.5143861460956,3970
829,14154.0,331,530.34,1,1867.5143861460956,3970
830,14156.0,190,105928.0,48,71361.812,5
831,14157.0,282,152.85,1,1867.5143861460956,3970
832,14159.0,186,1974.97,6,1867.5143861460956,3970
833,14160.0,246,8421.47,7,1867.5143861460956,3970
834,14161.0,271,957.1,2,1867.5143861460956,3970
835,14166.0,262,111.95,1,1867.5143861460956,3970
836,14167.0,186,523.25,3,1867.5143861460956,3970
837,14168.0,200,302.95,1,1867.5143861460956,3970
838,14171.0,366,135.0,1,1867.5143861460956,3970
839,14172.0,241,402.72,3,1867.5143861460956,3970
840,14173.0,277,135.16,2,1867.5143861460956,3970
841,14175.0,219,1772.27,2,1867.5143861460956,3970
842,14177.0,215,728.55,6,1867.5143861460956,3970
843,14180.0,184,51.8,1,1867.5143861460956,3970
844,14181.0,198,216.1,1,1867.5143861460956,3970
845,14182.0,232,157.3,1,1867.5143861460956,3970
846,14186.0,198,984.09,3,1867.5143861460956,3970
847,14190.0,302,79.9,1,1867.5143861460956,3970
848,14191.0,364,15.9,1,1867.5143861460956,3970
849,14194.0,185,4371.9400000000005,10,1867.5143861460956,3970
850,14195.0,217,1215.4,3,1867.5143861460956,3970
851,14198.0,296,282.89,2,1867.5143861460956,3970
852,14200.0,253,379.2,1,1867.5143861460956,3970
853,14201.0,206,283.95,2,1867.5143861460956,3970
854,14202.0,192,333.21000000000004,2,1867.5143861460956,3970
855,14204.0,373,371.27000000000004,1,1867.5143861460956,3970
856,14205.0,219,564.1999999999999,2,1867.5143861460956,3970
857,14207.0,323,157.8,1,1867.5143861460956,3970
858,14208.0,187,415.31,1,1867.5143861460956,3970
859,14209.0,185,1201.6000000000001,4,1867.5143861460956,3970
860,14210.0,185,2175.26,5,1867.5143861460956,3970
861,14211.0,185,1017.4300000000001,4,1867.5143861460956,3970
862,14215.0,323,1259.1100000000001,2,1867.5143861460956,3970
863,14220.0,203,882.5999999999999,2,1867.5143861460956,3970
864,14221.0,186,1556.15,3,1867.5143861460956,3970
865,14224.0,180,363.63,1,1867.5143861460956,3970
866,14225.0,206,1247.46,2,1867.5143861460956,3970
867,14227.0,192,2014.43,3,1867.5143861460956,3970
868,14228.0,182,81.05,1,1867.5143861460956,3970
869,14230.0,184,475.5,1,1867.5143861460956,3970
870,14233.0,226,1037.2,2,1867.5143861460956,3970
871,14235.0,205,1067.66,2,1867.5143861460956,3970
872,14237.0,226,310.14,1,1867.5143861460956,3970
873,14238.0,298,287.38,2,1867.5143861460956,3970
874,14239.0,214,1150.41,7,1867.5143861460956,3970
875,14241.0,332,120.0,1,1867.5143861460956,3970
876,14244.0,296,366.41999999999996,1,1867.5143861460956,3970
877,14247.0,187,184.35,1,1867.5143861460956,3970
878,14249.0,187,4360.691,9,1867.5143861460956,3970
879,14253.0,259,205.35000000000002,1,1867.5143861460956,3970
880,14255.0,182,1000.63,1,1867.5143861460956,3970
881,14256.0,330,953.5,1,1867.5143861460956,3970
882,14257.0,284,1189.34,1,1867.5143861460956,3970
883,14258.0,203,10585.16,8,1867.5143861460956,3970
884,14260.0,184,538.8,1,1867.5143861460956,3970
885,14264.0,208,666.84,2,1867.5143861460956,3970
886,14265.0,248,252.52,1,1486.645,4
887,14272.0,198,482.85,2,1867.5143861460956,3970
888,14274.0,322,256.6,1,1867.5143861460956,3970
889,14275.0,225,259.2,2,1867.5143861460956,3970
890,14276.0,296,307.89,1,1867.5143861460956,3970
891,14277.0,214,739.39,3,3110.9663829787237,47
892,14279.0,317,110.5,1,1867.5143861460956,3970
893,14282.0,191,1673.05,3,1867.5143861460956,3970
894,14283.0,205,233.04999999999998,1,1867.5143861460956,3970
895,14284.0,289,704.4,1,1867.5143861460956,3970
896,14285.0,198,631.55,3,1867.5143861460956,3970
897,14286.0,275,2613.02,3,1867.5143861460956,3970
898,14290.0,277,1385.1100000000001,2,1867.5143861460956,3970
899,14291.0,204,2059.82,4,1867.5143861460956,3970
900,14292.0,225,1101.03,2,1867.5143861460956,3970
901,14293.0,323,1259.35,3,1867.5143861460956,3970
902,14295.0,366,598.85,2,1867.5143861460956,3970
903,14296.0,210,168.25,1,1867.5143861460956,3970
904,14298.0,182,22315.670000000002,19,1867.5143861460956,3970
905,14299.0,203,5009.6900000000005,10,1867.5143861460956,3970
906,14301.0,208,928.62,2,1867.5143861460956,3970
907,14302.0,298,471.25,2,1867.5143861460956,3970
908,14304.0,206,671.97,1,1867.5143861460956,3970
909,14306.0,313,302.08,1,1867.5143861460956,3970
910,14307.0,263,1036.76,3,1867.5143861460956,3970
911,14308.0,185,1147.02,2,1867.5143861460956,3970
912,14309.0,186,664.24,1,1867.5143861460956,3970
913,14311.0,203,206.19,1,1867.5143861460956,3970
914,14315.0,200,716.69,2,1867.5143861460956,3970
915,14316.0,183,1064.1,4,1867.5143861460956,3970
916,14320.0,182,868.96,3,1867.5143861460956,3970
917,14322.0,273,153.60000000000002,2,1867.5143861460956,3970
918,14324.0,329,361.81,1,1867.5143861460956,3970
919,14325.0,205,245.48000000000002,1,1867.5143861460956,3970
920,14327.0,266,945.32,3,1867.5143861460956,3970
921,14329.0,214,2236.63,4,1867.5143861460956,3970
922,14330.0,259,200.63,1,1867.5143861460956,3970
923,14334.0,204,476.89000000000004,1,1867.5143861460956,3970
924,14341.0,261,1241.61,5,1867.5143861460956,3970
925,14343.0,270,725.69,2,1867.5143861460956,3970
926,14344.0,213,1076.1200000000001,4,1867.5143861460956,3970
927,14347.0,372,82.60000000000001,1,1867.5143861460956,3970
928,14355.0,263,301.14,1,1867.5143861460956,3970
929,14361.0,214,214.71,1,1867.5143861460956,3970
930,14365.0,317,324.5,1,1867.5143861460956,3970
931,14369.0,278,469.13,2,1867.5143861460956,3970
932,14370.0,218,857.5,4,1867.5143861460956,3970
933,14372.0,235,590.35,1,1867.5143861460956,3970
934,14376.0,319,215.46,1,1867.5143861460956,3970
935,14378.0,257,131.25,1,1867.5143861460956,3970
936,14380.0,318,48.96,1,1867.5143861460956,3970
937,14388.0,184,1570.35,4,1867.5143861460956,3970
938,14389.0,226,228.4,1,1867.5143861460956,3970
939,14391.0,212,135.6,1,1867.5143861460956,3970
940,14394.0,200,93.8,1,1867.5143861460956,3970
941,14395.0,196,2269.25,6,1867.5143861460956,3970
942,14396.0,285,1180.94,4,1867.5143861460956,3970
943,14399.0,198,1134.03,4,1867.5143861460956,3970
944,14400.0,267,656.25,1,1867.5143861460956,3970
945,14401.0,228,1692.83,5,1867.5143861460956,3970
946,14402.0,288,285.6,1,1867.5143861460956,3970
947,14403.0,225,404.7,2,1867.5143861460956,3970
948,14404.0,214,1114.29,6,1867.5143861460956,3970
949,14408.0,196,1082.28,3,1867.5143861460956,3970
950,14409.0,203,600.05,1,1867.5143861460956,3970
951,14413.0,318,465.5,2,1867.5143861460956,3970
952,14415.0,187,2450.75,4,1867.5143861460956,3970
953,14420.0,327,400.8,1,1867.5143861460956,3970
954,14421.0,186,1344.13,3,1867.5143861460956,3970
955,14422.0,199,2430.5,6,1867.5143861460956,3970
956,14423.0,330,244.8,1,1867.5143861460956,3970
957,14425.0,358,422.29,2,1867.5143861460956,3970
958,14426.0,190,2153.08,3,1867.5143861460956,3970
959,14427.0,267,595.1,1,1867.5143861460956,3970
960,14430.0,243,635.5000000000001,1,1867.5143861460956,3970
961,14431.0,323,537.25,1,1867.5143861460956,3970
962,14436.0,189,182.64,1,1867.5143861460956,3970
963,14437.0,219,365.48,1,1867.5143861460956,3970
964,14439.0,203,6001.74,3,3583.9175,4
965,14440.0,234,2093.75,4,1867.5143861460956,3970
966,14441.0,187,1518.27,4,1867.5143861460956,3970
967,14442.0,205,1621.55,2,2231.4836363636364,11
968,14450.0,246,196.08,1,1867.5143861460956,3970
969,14451.0,180,1187.1,5,1867.5143861460956,3970
970,14454.0,194,581.35,3,1867.5143861460956,3970
971,14459.0,287,3537.821,1,1867.5143861460956,3970
972,14460.0,222,389.04,3,1867.5143861460956,3970
973,14461.0,218,1319.6100000000001,3,1867.5143861460956,3970
974,14464.0,204,111.0,2,1867.5143861460956,3970
975,14465.0,180,2317.41,6,1867.5143861460956,3970
976,14466.0,184,1210.85,5,1867.5143861460956,3970
977,14467.0,186,616.58,4,1867.5143861460956,3970
978,14468.0,369,204.24,1,1867.5143861460956,3970
979,14469.0,255,1141.47,2,1867.5143861460956,3970
980,14471.0,227,400.95,2,1867.5143861460956,3970
981,14472.0,325,291.38,1,1867.5143861460956,3970
982,14474.0,215,730.42,1,1867.5143861460956,3970
983,14477.0,340,165.0,1,1867.5143861460956,3970
984,14478.0,318,578.68,2,1867.5143861460956,3970
985,14479.0,369,355.13,1,1867.5143861460956,3970
986,14480.0,354,303.85,1,1867.5143861460956,3970
987,14481.0,248,893.4,2,1867.5143861460956,3970
988,14483.0,372,120.0,1,1867.5143861460956,3970
989,14484.0,273,528.6800000000001,2,1867.5143861460956,3970
990,14486.0,189,97.5,1,1867.5143861460956,3970
991,14489.0,248,450.85,1,1867.5143861460956,3970
992,14492.0,190,596.52,2,1867.5143861460956,3970
993,14493.0,228,859.4499999999999,2,1867.5143861460956,3970
994,14494.0,367,114.3,1,1867.5143861460956,3970
995,14495.0,295,51.0,1,1867.5143861460956,3970
996,14496.0,215,1031.74,2,1867.5143861460956,3970
997,14497.0,309,221.69,1,1867.5143861460956,3970
998,14498.0,186,308.67,1,1867.5143861460956,3970
999,14505.0,201,2870.53,7,1867.5143861460956,3970
1000,14506.0,235,391.5,1,1867.5143861460956,3970
1001,14507.0,285,407.9,2,1867.5143861460956,3970
1002,14512.0,214,426.35,3,1867.5143861460956,3970
1003,14513.0,204,271.46000000000004,1,1867.5143861460956,3970
1004,14514.0,186,2174.18,4,1867.5143861460956,3970
1005,14515.0,186,196.1,1,1867.5143861460956,3970
1006,14519.0,319,206.09,2,1867.5143861460956,3970
1007,14522.0,231,784.08,4,1867.5143861460956,3970
1008,14525.0,203,1756.29,5,1867.5143861460956,3970
1009,14527.0,191,15211.44,40,1867.5143861460956,3970
1010,14530.0,196,1210.87,5,1867.5143861460956,3970
1011,14532.0,236,1785.1200000000001,4,1867.5143861460956,3970
1012,14533.0,214,789.7099999999999,2,1867.5143861460956,3970
1013,14534.0,186,660.1,2,1867.5143861460956,3970
1014,14535.0,185,2184.28,4,1867.5143861460956,3970
1015,14537.0,259,285.84,1,1867.5143861460956,3970
